profile	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Tue Jul  8 14:34:39 2025

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
   0.0971197	     32.4218	     32.4218	         509	 0.000190805	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 82.43 Gflop/s, 118.15 GB/s, tuning took 0.004247 seconds at Mon Jul  7 12:44:11 2025
   0.0958248	     31.9895	     64.4113	         509	 0.000188261	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 81.46 Gflop/s, 119.75 GB/s, tuning took 0.004194 seconds at Mon Jul  7 12:44:11 2025
   0.0485495	     16.2074	     80.6187	        3062	 1.58555e-05	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 992.00 Gflop/s, 372.00 GB/s, tuning took 0.002173 seconds at Mon Jul  7 12:44:10 2025
   0.0436663	     14.5772	     95.1959	        3062	 1.42607e-05	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 1075.36 Gflop/s, 413.60 GB/s, tuning took 0.002132 seconds at Mon Jul  7 12:44:10 2025
   0.0143906	     4.80407	         100	         120	 0.000119922	        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 93.45 Gflop/s, 157.39 GB/s, tuning took 0.003411 seconds at Mon Jul  7 12:44:10 2025

# Total time spent in asynchronous execution = 0.299551 seconds
